Timestamp,Student ID,Attendance,Facial Expression,Interaction Level,Posture,Movement (m),Heart Rate,Skin Temperature,Breathing Rate,Classroom Noise Level,Lighting,Attention,Engagement,Inactivity,Class Subject,Date
2024-12-03,31,1,Surprised,1,Leaning Forward,1.95,97,35.8,19,51,245,0,0,1,History,2024-12-03
2024-12-04,31,1,Neutral,0,Upright,1.79,92,35.5,20,62,265,1,2,0,Mathematics,2024-12-04
2024-12-05,31,0,Neutral,10,Leaning Forward,2.82,89,36.8,14,58,300,0,2,0,Science,2024-12-05
2024-12-06,31,1,Surprised,7,Leaning Forward,3.29,96,36.8,20,66,233,1,0,0,History,2024-12-06
2024-12-07,31,1,Angry,9,Slouched,0.34,61,37.1,14,57,212,1,2,0,Mathematics,2024-12-07
2024-12-08,31,1,Neutral,3,Leaning Forward,3.98,66,37.2,14,62,296,1,2,0,Literature,2024-12-08
2024-12-09,31,1,Happy,0,Leaning Forward,0.36,83,36.5,12,55,241,0,0,1,Mathematics,2024-12-09
2024-12-10,31,0,Angry,8,Upright,0.98,91,36.1,16,57,225,1,1,0,History,2024-12-10
2024-12-11,31,0,Happy,9,Upright,3.15,66,35.5,14,50,246,1,2,0,Literature,2024-12-11
2024-12-12,31,0,Angry,7,Upright,4.16,96,37.1,20,61,245,0,1,0,History,2024-12-12
2024-12-13,31,1,Surprised,1,Leaning Forward,0.39,93,35.7,13,65,229,0,1,0,Mathematics,2024-12-13
2024-12-14,31,0,Neutral,4,Slouched,3.52,64,37.2,14,59,209,1,0,0,History,2024-12-14
2024-12-15,31,0,Angry,1,Leaning Forward,2.35,76,36.6,12,60,253,1,1,0,Science,2024-12-15
2024-12-16,31,0,Sad,3,Leaning Forward,4.08,81,37.3,12,57,263,0,1,0,Mathematics,2024-12-16
2024-12-17,31,0,Surprised,9,Leaning Forward,3.06,65,37.2,19,54,234,0,1,0,Mathematics,2024-12-17
2024-12-18,31,1,Angry,3,Leaning Forward,1.75,90,35.8,15,50,207,0,0,1,Mathematics,2024-12-18
2024-12-19,31,1,Happy,8,Slouched,0.26,84,36.7,18,63,270,0,2,0,History,2024-12-19
2024-12-20,31,0,Angry,5,Slouched,0.97,87,37.3,15,57,211,0,1,0,Mathematics,2024-12-20
2024-12-21,31,0,Happy,3,Upright,0.38,68,36.1,16,51,240,0,1,0,Science,2024-12-21
2024-12-22,31,0,Angry,6,Slouched,3.29,64,35.2,20,56,263,0,1,0,Science,2024-12-22
2024-12-23,31,1,Neutral,8,Slouched,4.34,75,36.3,16,60,289,0,1,0,Mathematics,2024-12-23
2024-12-24,31,1,Angry,7,Slouched,0.39,68,37.1,20,57,239,0,1,0,History,2024-12-24
2024-12-25,31,0,Happy,3,Leaning Forward,2.2,89,37.4,12,65,204,0,1,0,Science,2024-12-25
2024-12-26,31,1,Neutral,1,Upright,1.4,99,36.0,12,62,249,1,2,0,Literature,2024-12-26
2024-12-27,31,0,Surprised,2,Leaning Forward,2.16,63,36.7,12,67,297,0,0,1,Science,2024-12-27
2024-12-28,31,1,Neutral,9,Upright,3.79,81,36.8,18,63,300,0,2,0,Mathematics,2024-12-28
2024-12-29,31,1,Neutral,8,Slouched,2.12,96,36.9,16,55,248,0,2,0,Literature,2024-12-29
2024-12-30,31,0,Neutral,10,Slouched,0.43,75,36.9,16,60,273,0,0,1,Literature,2024-12-30
2024-12-01,32,1,Neutral,4,Leaning Forward,1.25,98,35.0,16,68,284,0,2,0,Science,2024-12-01
2024-12-02,32,1,Surprised,0,Slouched,0.04,62,37.4,19,70,271,1,0,0,History,2024-12-02
2024-12-03,32,0,Neutral,9,Leaning Forward,1.57,64,36.1,16,58,233,1,0,0,Literature,2024-12-03
2024-12-04,32,0,Sad,9,Leaning Forward,0.25,67,36.6,14,66,256,0,0,1,Science,2024-12-04
2024-12-05,32,0,Happy,4,Slouched,0.08,82,36.4,12,69,230,0,2,0,Science,2024-12-05
2024-12-06,32,1,Happy,8,Upright,1.18,80,36.4,18,52,282,0,0,1,Literature,2024-12-06
2024-12-07,32,0,Neutral,9,Slouched,1.67,86,37.2,17,65,237,1,0,0,Mathematics,2024-12-07
2024-12-08,32,0,Neutral,2,Leaning Forward,0.13,98,35.5,17,66,291,0,1,0,Science,2024-12-08
2024-12-09,32,0,Sad,6,Leaning Forward,0.39,64,37.4,15,68,264,0,1,0,Literature,2024-12-09
2024-12-10,32,0,Angry,7,Leaning Forward,2.62,88,35.8,15,68,237,0,2,0,History,2024-12-10
2024-12-11,32,1,Sad,7,Slouched,3.74,67,36.7,19,63,246,1,0,0,Mathematics,2024-12-11
2024-12-12,32,0,Neutral,10,Slouched,3.03,88,37.0,15,68,216,1,2,0,History,2024-12-12
2024-12-13,32,0,Angry,4,Slouched,1.71,67,35.2,18,66,218,1,2,0,Literature,2024-12-13
2024-12-14,32,1,Happy,2,Upright,2.09,95,36.8,19,53,216,0,0,1,Mathematics,2024-12-14
2024-12-15,32,0,Happy,2,Leaning Forward,4.33,84,37.3,17,54,251,1,0,0,History,2024-12-15
2024-12-16,32,1,Neutral,9,Leaning Forward,3.08,62,35.2,17,64,252,1,0,0,Literature,2024-12-16
2024-12-17,32,1,Sad,2,Leaning Forward,3.83,92,35.2,12,68,275,1,1,0,Science,2024-12-17
2024-12-18,32,1,Surprised,2,Leaning Forward,3.61,77,37.4,13,57,238,1,1,0,Literature,2024-12-18
2024-12-19,32,1,Neutral,5,Slouched,1.59,71,37.4,12,56,255,1,0,0,Science,2024-12-19
2024-12-20,32,1,Neutral,2,Upright,1.44,91,36.1,14,59,233,1,0,0,Mathematics,2024-12-20
2024-12-21,32,1,Sad,1,Upright,2.76,92,36.9,12,69,205,0,2,0,History,2024-12-21
2024-12-22,32,0,Neutral,3,Slouched,4.71,96,36.1,19,66,216,0,1,0,Literature,2024-12-22
2024-12-23,32,0,Surprised,6,Slouched,1.32,68,37.5,13,61,210,1,0,0,History,2024-12-23
2024-12-24,32,0,Angry,5,Slouched,2.27,92,36.7,13,60,204,0,1,0,Literature,2024-12-24
2024-12-25,32,1,Sad,8,Leaning Forward,4.19,100,35.1,12,57,217,0,2,0,Literature,2024-12-25
2024-12-26,32,0,Neutral,7,Upright,2.42,71,36.8,16,54,225,0,2,0,Mathematics,2024-12-26
2024-12-27,32,1,Happy,7,Leaning Forward,3.06,71,35.1,16,69,248,0,0,1,History,2024-12-27
2024-12-28,32,0,Neutral,3,Slouched,3.34,91,37.0,18,69,245,1,1,0,Literature,2024-12-28
2024-12-29,32,0,Happy,4,Slouched,4.85,80,35.6,18,53,222,1,0,0,Literature,2024-12-29
2024-12-30,32,0,Neutral,6,Leaning Forward,0.64,90,37.1,19,69,252,1,2,0,History,2024-12-30
2024-12-01,33,1,Angry,3,Slouched,0.3,80,35.7,17,63,250,0,1,0,Literature,2024-12-01
2024-12-02,33,1,Happy,4,Slouched,3.64,81,36.6,12,59,257,1,1,0,Literature,2024-12-02
2024-12-03,33,0,Angry,3,Leaning Forward,0.55,99,36.5,14,69,269,0,2,0,Mathematics,2024-12-03
2024-12-04,33,0,Neutral,5,Leaning Forward,0.32,63,36.3,17,67,225,0,1,0,History,2024-12-04
2024-12-05,33,0,Neutral,2,Slouched,1.66,73,36.4,15,50,204,1,2,0,Mathematics,2024-12-05
2024-12-06,33,1,Surprised,0,Upright,1.42,61,35.6,15,51,234,0,2,0,Mathematics,2024-12-06
2024-12-07,33,1,Sad,4,Upright,0.38,92,36.8,18,50,201,1,2,0,History,2024-12-07
2024-12-08,33,1,Sad,9,Slouched,3.92,87,36.3,12,59,235,0,2,0,Literature,2024-12-08
2024-12-09,33,1,Angry,7,Slouched,1.46,65,35.6,18,67,235,0,0,1,Literature,2024-12-09
2024-12-10,33,0,Surprised,0,Slouched,3.64,83,36.9,13,64,228,1,2,0,Mathematics,2024-12-10
2024-12-11,33,1,Neutral,7,Leaning Forward,0.54,79,35.8,13,53,271,1,0,0,History,2024-12-11
2024-12-12,33,0,Happy,2,Slouched,3.08,90,36.3,15,51,298,0,1,0,Literature,2024-12-12
2024-12-13,33,1,Neutral,2,Upright,1.61,96,36.5,12,58,288,1,1,0,History,2024-12-13
2024-12-14,33,1,Neutral,10,Upright,1.61,90,36.3,13,53,254,1,2,0,Mathematics,2024-12-14
2024-12-15,33,0,Sad,8,Leaning Forward,0.61,72,36.1,13,51,254,1,0,0,Literature,2024-12-15
2024-12-16,33,1,Sad,8,Slouched,2.0,78,35.3,16,58,266,0,2,0,Science,2024-12-16
2024-12-17,33,0,Sad,4,Leaning Forward,3.43,99,37.4,17,66,277,1,2,0,Science,2024-12-17
2024-12-18,33,0,Neutral,2,Upright,2.62,90,35.0,18,55,219,1,1,0,Literature,2024-12-18
2024-12-19,33,1,Sad,3,Leaning Forward,0.47,89,35.8,12,69,259,0,0,1,History,2024-12-19
2024-12-20,33,0,Neutral,10,Upright,4.64,77,35.7,18,68,293,0,1,0,Science,2024-12-20
2024-12-21,33,1,Neutral,8,Leaning Forward,3.21,72,35.2,14,53,293,1,2,0,History,2024-12-21
2024-12-22,33,1,Angry,1,Upright,3.98,97,36.6,18,60,273,1,0,0,Science,2024-12-22
2024-12-23,33,0,Happy,3,Upright,0.46,99,35.4,14,65,200,1,0,0,Science,2024-12-23
2024-12-24,33,0,Angry,7,Slouched,3.32,80,35.8,13,57,271,0,0,1,Literature,2024-12-24
2024-12-25,33,1,Neutral,4,Leaning Forward,1.58,65,37.2,15,55,281,1,1,0,Science,2024-12-25
2024-12-26,33,1,Surprised,4,Leaning Forward,0.6,87,36.6,14,50,246,0,1,0,Literature,2024-12-26
2024-12-27,33,1,Sad,9,Leaning Forward,4.38,72,36.0,14,50,225,1,2,0,Literature,2024-12-27
2024-12-28,33,0,Happy,9,Slouched,1.64,83,37.3,20,50,277,1,2,0,Science,2024-12-28
2024-12-29,33,1,Surprised,6,Upright,4.98,76,35.7,12,68,203,0,2,0,Literature,2024-12-29
2024-12-30,33,0,Surprised,10,Leaning Forward,4.04,62,35.9,14,55,216,1,1,0,Mathematics,2024-12-30
2024-12-01,34,0,Surprised,10,Leaning Forward,0.31,66,37.1,16,56,283,1,0,0,Mathematics,2024-12-01
2024-12-02,34,1,Sad,9,Leaning Forward,4.72,93,35.0,18,63,285,1,2,0,Mathematics,2024-12-02
2024-12-03,34,0,Neutral,1,Upright,2.22,77,36.5,20,63,222,0,0,1,Mathematics,2024-12-03
2024-12-04,34,1,Happy,5,Slouched,2.84,65,36.4,19,52,214,1,1,0,Mathematics,2024-12-04
2024-12-05,34,0,Sad,5,Leaning Forward,3.13,61,36.9,12,56,281,0,2,0,Science,2024-12-05
2024-12-06,34,0,Neutral,10,Leaning Forward,4.71,72,36.9,14,59,206,1,0,0,Literature,2024-12-06
2024-12-07,34,1,Sad,9,Slouched,2.07,72,35.7,15,55,237,1,0,0,Science,2024-12-07
2024-12-08,34,0,Surprised,5,Leaning Forward,1.82,93,36.1,14,51,274,1,1,0,Literature,2024-12-08
2024-12-09,34,0,Surprised,5,Leaning Forward,4.05,78,35.5,20,67,295,0,2,0,Science,2024-12-09
2024-12-10,34,0,Neutral,3,Slouched,1.3,67,36.3,14,65,217,0,2,0,Literature,2024-12-10
2024-12-11,34,1,Angry,0,Slouched,3.51,100,35.9,12,55,253,1,1,0,Literature,2024-12-11
2024-12-12,34,0,Sad,5,Slouched,0.81,94,35.5,12,64,278,1,1,0,Literature,2024-12-12
2024-12-13,34,1,Surprised,3,Slouched,3.62,98,35.8,18,59,205,1,2,0,History,2024-12-13
2024-12-14,34,1,Neutral,9,Slouched,2.97,70,36.3,16,69,289,0,1,0,History,2024-12-14
2024-12-15,34,1,Happy,1,Slouched,3.96,69,37.0,19,62,221,0,0,1,Literature,2024-12-15
2024-12-16,34,0,Sad,2,Slouched,1.54,71,35.6,15,63,211,0,2,0,History,2024-12-16
2024-12-17,34,1,Happy,7,Upright,1.72,90,36.4,18,56,260,0,2,0,Literature,2024-12-17
2024-12-18,34,0,Happy,6,Upright,1.59,68,36.0,17,59,286,1,2,0,Literature,2024-12-18
2024-12-19,34,0,Neutral,7,Leaning Forward,3.7,97,35.1,14,57,247,1,2,0,Science,2024-12-19
2024-12-20,34,0,Angry,9,Slouched,4.57,74,35.3,15,51,227,1,2,0,Science,2024-12-20
2024-12-21,34,1,Surprised,10,Upright,2.13,78,35.8,19,51,233,1,0,0,Literature,2024-12-21
2024-12-22,34,1,Angry,1,Slouched,4.03,82,36.7,13,70,251,0,0,1,Mathematics,2024-12-22
2024-12-23,34,0,Angry,8,Slouched,3.43,60,36.2,18,63,298,0,1,0,Mathematics,2024-12-23
2024-12-24,34,1,Happy,9,Slouched,2.51,90,36.8,20,61,214,1,1,0,History,2024-12-24
2024-12-25,34,1,Happy,2,Upright,1.69,97,35.6,20,69,293,1,2,0,Literature,2024-12-25
2024-12-26,34,1,Neutral,0,Upright,4.34,89,35.9,17,58,254,1,0,0,Science,2024-12-26
2024-12-27,34,1,Sad,4,Slouched,2.09,88,35.8,12,69,214,1,0,0,Science,2024-12-27
2024-12-28,34,1,Sad,2,Upright,2.67,68,36.8,19,63,235,0,2,0,Science,2024-12-28
2024-12-29,34,0,Angry,9,Slouched,0.2,80,35.9,14,69,292,1,2,0,Mathematics,2024-12-29
2024-12-30,34,0,Neutral,10,Leaning Forward,1.51,85,35.1,16,70,295,1,2,0,Mathematics,2024-12-30
2024-12-01,35,0,Angry,4,Slouched,3.08,94,37.1,15,51,247,1,0,0,Literature,2024-12-01
2024-12-02,35,1,Sad,4,Leaning Forward,3.36,98,36.0,14,59,234,0,1,0,Mathematics,2024-12-02
2024-12-03,35,0,Surprised,10,Upright,1.37,89,36.5,17,53,228,1,0,0,History,2024-12-03
2024-12-04,35,1,Sad,1,Leaning Forward,1.44,98,37.1,18,70,276,0,2,0,Science,2024-12-04
2024-12-05,35,0,Neutral,5,Slouched,1.73,88,35.4,19,56,268,1,1,0,History,2024-12-05
2024-12-06,35,1,Happy,10,Leaning Forward,4.84,100,36.2,17,52,226,1,1,0,Science,2024-12-06
2024-12-07,35,1,Surprised,10,Slouched,0.15,99,36.5,17,68,255,1,1,0,Literature,2024-12-07
2024-12-08,35,1,Sad,6,Leaning Forward,0.66,98,37.4,13,53,250,0,1,0,History,2024-12-08
2024-12-09,35,1,Sad,2,Leaning Forward,4.89,95,36.0,15,63,276,0,0,1,Science,2024-12-09
2024-12-10,35,0,Neutral,8,Leaning Forward,2.66,74,37.1,19,64,236,1,1,0,Literature,2024-12-10
2024-12-11,35,1,Neutral,0,Leaning Forward,4.15,89,36.6,13,62,274,0,0,1,Literature,2024-12-11
2024-12-12,35,0,Happy,9,Upright,0.69,99,36.3,13,69,273,1,1,0,Literature,2024-12-12
2024-12-13,35,0,Sad,9,Leaning Forward,2.36,65,37.4,12,69,283,0,1,0,Literature,2024-12-13
2024-12-14,35,1,Neutral,3,Upright,2.36,72,35.8,16,52,203,0,0,1,History,2024-12-14
2024-12-15,35,0,Angry,7,Upright,3.98,89,36.3,13,69,242,1,1,0,History,2024-12-15
2024-12-16,35,0,Happy,0,Leaning Forward,3.38,93,37.5,18,52,300,0,1,0,Literature,2024-12-16
2024-12-17,35,0,Angry,10,Leaning Forward,3.57,88,36.2,12,59,250,1,2,0,Mathematics,2024-12-17
2024-12-18,35,1,Surprised,1,Upright,0.73,76,36.9,13,55,246,1,1,0,Literature,2024-12-18
2024-12-19,35,0,Surprised,3,Slouched,0.49,64,36.1,19,57,296,1,0,0,Science,2024-12-19
2024-12-20,35,1,Neutral,7,Leaning Forward,1.29,77,36.5,14,54,266,1,1,0,Science,2024-12-20
2024-12-21,35,1,Angry,5,Leaning Forward,1.46,70,36.4,16,65,291,0,0,1,Literature,2024-12-21
2024-12-22,35,0,Sad,9,Slouched,4.3,76,36.6,12,56,274,1,0,0,Science,2024-12-22
2024-12-23,35,0,Neutral,5,Leaning Forward,2.54,93,36.0,14,61,282,0,2,0,History,2024-12-23
2024-12-24,35,1,Surprised,7,Leaning Forward,0.85,93,36.2,19,62,201,1,2,0,Mathematics,2024-12-24
2024-12-25,35,1,Sad,3,Upright,1.39,67,36.6,17,65,258,1,0,0,Mathematics,2024-12-25
2024-12-26,35,0,Neutral,10,Upright,1.99,66,37.4,20,52,234,0,2,0,Mathematics,2024-12-26
2024-12-27,35,0,Sad,4,Leaning Forward,0.91,75,35.6,19,55,205,0,1,0,Science,2024-12-27
2024-12-28,35,0,Happy,2,Leaning Forward,1.51,73,35.6,19,64,212,1,0,0,Mathematics,2024-12-28
2024-12-29,35,0,Sad,7,Upright,2.21,90,35.5,20,68,227,1,2,0,Literature,2024-12-29
2024-12-30,35,0,Angry,6,Upright,3.6,88,36.9,15,68,281,1,2,0,Literature,2024-12-30
2024-12-01,36,1,Angry,4,Slouched,3.16,81,36.3,20,59,282,0,1,0,Science,2024-12-01
2024-12-02,36,0,Neutral,4,Leaning Forward,2.81,79,36.6,13,55,262,1,2,0,Mathematics,2024-12-02
2024-12-03,36,1,Surprised,2,Upright,0.33,87,36.7,13,64,243,1,2,0,History,2024-12-03
2024-12-04,36,0,Sad,4,Leaning Forward,1.53,93,36.2,16,69,226,0,0,1,History,2024-12-04
2024-12-05,36,0,Surprised,2,Upright,3.05,70,35.8,20,65,283,1,0,0,Literature,2024-12-05
2024-12-06,36,1,Surprised,4,Slouched,0.72,81,36.8,17,64,239,1,0,0,Literature,2024-12-06
2024-12-07,36,0,Surprised,0,Slouched,1.77,68,37.4,16,50,290,1,1,0,History,2024-12-07
2024-12-08,36,1,Neutral,5,Upright,1.61,84,35.8,20,56,227,0,2,0,Literature,2024-12-08
2024-12-09,36,0,Sad,2,Slouched,3.61,97,36.2,12,62,288,1,0,0,Literature,2024-12-09
2024-12-10,36,1,Happy,1,Upright,3.2,77,36.3,19,59,214,0,1,0,Literature,2024-12-10
2024-12-11,36,0,Neutral,6,Upright,4.37,97,35.7,15,67,211,0,2,0,Literature,2024-12-11
2024-12-12,36,1,Angry,8,Slouched,3.45,68,36.9,13,60,246,0,1,0,Literature,2024-12-12
2024-12-13,36,1,Surprised,3,Slouched,1.81,72,36.7,16,58,277,0,0,1,Mathematics,2024-12-13
2024-12-14,36,1,Surprised,6,Slouched,3.99,93,35.2,20,61,202,0,0,1,Literature,2024-12-14
2024-12-15,36,1,Angry,7,Slouched,2.87,100,35.2,13,68,211,0,2,0,Mathematics,2024-12-15
2024-12-16,36,0,Angry,7,Leaning Forward,3.25,72,36.9,18,58,259,0,2,0,Literature,2024-12-16
2024-12-17,36,1,Happy,2,Leaning Forward,2.88,89,36.3,18,50,251,0,2,0,Science,2024-12-17
2024-12-18,36,1,Happy,0,Upright,1.61,69,35.6,15,68,286,0,2,0,Science,2024-12-18
2024-12-19,36,0,Angry,5,Leaning Forward,4.34,69,35.5,14,56,239,1,2,0,History,2024-12-19
2024-12-20,36,0,Sad,8,Slouched,4.77,80,37.2,15,56,225,0,0,1,Science,2024-12-20
2024-12-21,36,1,Sad,3,Slouched,0.14,88,35.3,18,50,256,0,1,0,History,2024-12-21
2024-12-22,36,1,Surprised,6,Upright,1.03,84,36.5,13,52,222,1,0,0,Mathematics,2024-12-22
2024-12-23,36,0,Surprised,9,Slouched,3.75,80,36.0,15,52,264,0,0,1,Science,2024-12-23
2024-12-24,36,0,Surprised,0,Upright,1.9,86,36.0,13,61,246,1,1,0,Science,2024-12-24
2024-12-25,36,1,Sad,1,Leaning Forward,3.22,84,37.2,12,58,293,0,1,0,Science,2024-12-25
2024-12-26,36,0,Sad,9,Upright,0.64,69,35.4,19,51,207,0,0,1,History,2024-12-26
2024-12-27,36,1,Sad,6,Upright,0.87,93,37.4,14,61,214,1,1,0,History,2024-12-27
2024-12-28,36,0,Neutral,6,Leaning Forward,1.87,76,36.6,12,50,242,0,1,0,Mathematics,2024-12-28
2024-12-29,36,0,Surprised,0,Leaning Forward,1.89,98,36.8,14,55,212,1,0,0,Mathematics,2024-12-29
2024-12-30,36,0,Surprised,1,Upright,4.84,89,37.5,20,64,217,1,0,0,Mathematics,2024-12-30
2024-12-01,37,1,Neutral,2,Slouched,3.28,83,37.4,13,65,263,1,1,0,History,2024-12-01
2024-12-02,37,0,Sad,3,Leaning Forward,0.41,66,36.8,16,69,213,0,0,1,History,2024-12-02
2024-12-03,37,0,Neutral,5,Leaning Forward,4.87,97,36.3,16,54,241,0,1,0,Literature,2024-12-03
2024-12-04,37,0,Angry,0,Leaning Forward,4.53,84,36.6,15,55,201,1,2,0,History,2024-12-04
2024-12-05,37,0,Surprised,5,Upright,2.86,90,37.1,15,70,273,0,0,1,Literature,2024-12-05
2024-12-06,37,1,Angry,4,Leaning Forward,2.2,77,36.6,20,60,243,1,0,0,History,2024-12-06
2024-12-07,37,1,Angry,7,Leaning Forward,0.48,81,36.9,16,52,300,1,1,0,Science,2024-12-07
2024-12-08,37,0,Angry,2,Upright,1.14,89,37.1,13,67,291,1,2,0,Science,2024-12-08
2024-12-09,37,1,Surprised,6,Leaning Forward,4.92,65,37.4,20,55,250,0,1,0,History,2024-12-09
2024-12-10,37,0,Happy,3,Leaning Forward,3.72,93,36.5,14,68,267,0,2,0,Mathematics,2024-12-10
2024-12-11,37,0,Angry,2,Slouched,0.79,70,36.6,15,54,269,1,2,0,Literature,2024-12-11
2024-12-12,37,0,Surprised,4,Slouched,4.5,86,37.2,19,60,217,0,1,0,Science,2024-12-12
2024-12-13,37,1,Angry,10,Slouched,1.04,99,36.5,13,51,296,0,0,1,Literature,2024-12-13
2024-12-14,37,1,Sad,3,Slouched,3.93,86,36.0,15,57,244,0,0,1,Mathematics,2024-12-14
2024-12-15,37,0,Surprised,1,Leaning Forward,3.7,69,35.5,14,58,297,0,1,0,Science,2024-12-15
2024-12-16,37,0,Angry,4,Leaning Forward,0.51,100,36.5,15,64,238,0,2,0,Mathematics,2024-12-16
2024-12-17,37,0,Neutral,4,Upright,1.91,76,35.3,19,63,274,1,0,0,History,2024-12-17
2024-12-18,37,0,Angry,1,Upright,4.99,98,37.4,17,57,285,1,1,0,Literature,2024-12-18
2024-12-19,37,0,Happy,4,Leaning Forward,3.66,76,36.6,17,63,285,1,1,0,Science,2024-12-19
2024-12-20,37,0,Happy,7,Upright,2.93,74,36.5,16,53,299,1,0,0,Literature,2024-12-20
2024-12-21,37,1,Happy,9,Upright,2.95,66,36.4,13,57,246,1,2,0,Literature,2024-12-21
2024-12-22,37,0,Neutral,10,Slouched,4.26,96,37.2,12,62,280,1,2,0,Literature,2024-12-22
2024-12-23,37,0,Happy,10,Slouched,0.49,86,37.0,19,58,245,0,0,1,Science,2024-12-23
2024-12-24,37,1,Surprised,0,Slouched,2.29,100,35.7,14,56,271,1,0,0,Science,2024-12-24
2024-12-25,37,0,Surprised,1,Slouched,1.76,94,36.8,15,60,239,1,1,0,Mathematics,2024-12-25
2024-12-26,37,1,Neutral,9,Slouched,3.2,84,35.5,19,61,243,0,2,0,Literature,2024-12-26
2024-12-27,37,0,Neutral,0,Upright,0.95,79,37.3,20,59,296,1,0,0,History,2024-12-27
2024-12-28,37,0,Sad,1,Upright,3.56,85,37.1,14,60,268,1,2,0,Science,2024-12-28
2024-12-29,37,1,Happy,4,Leaning Forward,2.85,65,35.8,15,64,205,1,0,0,History,2024-12-29
2024-12-30,37,1,Happy,7,Upright,4.17,74,35.6,15,64,282,0,2,0,History,2024-12-30
2024-12-01,38,1,Sad,0,Leaning Forward,2.42,88,36.0,20,68,224,0,0,1,Literature,2024-12-01
2024-12-02,38,1,Angry,6,Leaning Forward,1.31,83,37.0,16,63,247,0,2,0,Science,2024-12-02
2024-12-03,38,1,Happy,2,Slouched,4.3,75,37.0,14,53,300,0,1,0,Literature,2024-12-03
2024-12-04,38,0,Neutral,10,Leaning Forward,4.11,74,36.2,12,64,279,1,0,0,Literature,2024-12-04
2024-12-05,38,1,Happy,2,Upright,2.8,95,36.6,17,65,290,1,2,0,History,2024-12-05
2024-12-06,38,1,Happy,4,Leaning Forward,1.26,61,36.8,19,63,290,0,2,0,History,2024-12-06
2024-12-07,38,1,Neutral,8,Leaning Forward,3.37,81,35.6,20,63,218,1,0,0,Science,2024-12-07
2024-12-08,38,0,Neutral,9,Upright,3.87,64,36.5,20,63,293,0,2,0,History,2024-12-08
2024-12-09,38,0,Sad,0,Leaning Forward,4.64,67,35.8,13,62,273,0,0,1,Literature,2024-12-09
2024-12-10,38,1,Sad,5,Upright,0.48,82,35.4,18,58,263,1,1,0,Mathematics,2024-12-10
2024-12-11,38,1,Sad,3,Slouched,4.93,100,35.2,19,53,267,0,1,0,Science,2024-12-11
2024-12-12,38,0,Angry,0,Leaning Forward,1.87,70,35.0,20,50,200,0,2,0,Science,2024-12-12
2024-12-13,38,0,Angry,9,Slouched,4.3,71,35.5,19,55,268,1,1,0,History,2024-12-13
2024-12-14,38,0,Angry,5,Leaning Forward,0.88,88,36.8,14,66,219,1,0,0,Literature,2024-12-14
2024-12-15,38,0,Angry,1,Slouched,4.68,66,35.9,14,68,266,0,2,0,History,2024-12-15
2024-12-16,38,0,Angry,2,Leaning Forward,4.6,89,37.3,20,62,300,0,1,0,Literature,2024-12-16
2024-12-17,38,0,Neutral,3,Slouched,0.71,91,35.5,18,51,245,0,2,0,Mathematics,2024-12-17
2024-12-18,38,0,Angry,1,Leaning Forward,3.27,93,36.4,20,66,250,1,2,0,History,2024-12-18
2024-12-19,38,0,Surprised,3,Slouched,4.72,87,36.0,18,52,262,1,1,0,Mathematics,2024-12-19
2024-12-20,38,1,Angry,7,Leaning Forward,1.94,91,37.5,16,51,267,1,0,0,Mathematics,2024-12-20
2024-12-21,38,1,Angry,9,Leaning Forward,0.87,80,36.8,20,50,206,0,0,1,Science,2024-12-21
2024-12-22,38,1,Angry,0,Leaning Forward,4.37,92,36.3,14,66,247,1,0,0,Mathematics,2024-12-22
2024-12-23,38,1,Sad,3,Leaning Forward,1.6,73,36.2,12,51,248,0,0,1,History,2024-12-23
2024-12-24,38,0,Sad,10,Slouched,4.92,84,37.1,17,62,205,0,1,0,History,2024-12-24
2024-12-25,38,0,Angry,10,Slouched,4.41,87,36.7,16,56,283,0,2,0,Science,2024-12-25
2024-12-26,38,0,Surprised,6,Slouched,1.39,72,37.0,19,58,276,1,2,0,Mathematics,2024-12-26
2024-12-27,38,1,Sad,10,Leaning Forward,1.11,100,35.3,14,65,208,1,0,0,History,2024-12-27
2024-12-28,38,1,Surprised,4,Leaning Forward,1.43,96,35.7,13,62,225,1,0,0,Mathematics,2024-12-28
2024-12-29,38,0,Angry,0,Slouched,2.39,67,35.6,18,55,210,1,0,0,Mathematics,2024-12-29
2024-12-30,38,1,Surprised,2,Slouched,2.99,62,36.7,20,56,298,0,1,0,History,2024-12-30
2024-12-01,39,0,Sad,5,Slouched,4.61,82,36.2,12,62,248,1,0,0,History,2024-12-01
2024-12-02,39,0,Sad,2,Leaning Forward,0.97,88,35.1,19,52,231,1,2,0,Science,2024-12-02
2024-12-03,39,1,Happy,1,Leaning Forward,0.33,93,36.3,14,60,247,0,0,1,Mathematics,2024-12-03
2024-12-04,39,0,Happy,6,Upright,2.81,84,36.9,13,57,297,0,0,1,Mathematics,2024-12-04
2024-12-05,39,1,Angry,10,Slouched,1.41,99,36.0,15,65,278,0,0,1,Science,2024-12-05
2024-12-06,39,1,Surprised,2,Slouched,2.68,83,35.6,16,70,293,1,2,0,History,2024-12-06
2024-12-07,39,0,Neutral,0,Slouched,4.03,69,35.1,18,67,229,1,1,0,Literature,2024-12-07
2024-12-08,39,1,Sad,6,Slouched,4.42,89,36.8,19,62,259,0,2,0,Science,2024-12-08
2024-12-09,39,1,Sad,8,Upright,1.23,72,36.4,17,64,270,1,1,0,Literature,2024-12-09
